pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
8511	Dziewczynka w zimowym stroju siedzi na śniegu na czerwonych sankach .	Jeden chłopiec skacze w rozkroku na trampolinie nad drugim chłopcem , siedzącym ze skrzyżowanymi nogami .	0.67	NEUTRAL
8512	Żaden mężczyzna nie jedzie wzdłuż ogrodzenia na brązowym koniu , pochylając się do przodu .	Mężczyzna jedzie na rozpędzonym brązowym koniu wzdłuż płotu .	3.33	CONTRADICTION
8513	Mężczyzna w okularach czyta gazetę , siedząc przy stoliku , na którym stoi szklanka z napojem .	Mężczyzna w okularach nie czyta gazety , siedząc przy stoliku , na którym stoi szklanka z napojem .	3.67	CONTRADICTION
8514	Ciemnowłosy chłopiec siedzi w koszu sklepowym z kolorową koroną na głowie .	Kobieta o czerwonych włosach ubrana w bluzkę , spódnicę i rajstopy w paski z telefonem komórkowym przy uchu siedzi w koszu sklepowym .	1.83	NEUTRAL
8515	Dwoje dzieci siedzi w małym czerwonym samochodzie na stacji benzynowej .	Dziewczynka i chłopiec skaczą na trampolinie .	0.17	NEUTRAL
8517	Cztery osoby przejeżdżają rowerami wzdłuż ogrodzenia w pobliżu wzniesienia .	Cztery osoby przejeżdżają rowerami .	4.17	NEUTRAL
8518	Chłopiec w niebieskiej kurtce biegnie po śniegu , trzymając deskę , a za nim biegnie pies .	Skok na sankach jest wykonywany nad zaśnieżonym zboczem , na którym znajdują się też inne osoby , przez człowieka .	0.17	NEUTRAL
8519	Kolba kukurydzy jest gryziona z zamkniętymi oczami przez dziewczynę w czarnych włosach z grzywką .	Dziewczynka z okularami na głowie siedzi tuż obok jasnowłosego chłopca .	0.17	NEUTRAL
8520	Osoba w kasku wspina się po piachu , pchając motor , wspomagana przez drugiego człowieka .	Dwóch ubranych na czarno mężczyzn nie stoi z motocyklami na parkingu .	1.5	NEUTRAL
8521	Kobieta stoi obejmowana od tyłu przez mężczyznę przy barierce nad wodą , po której płynie statek .	Kobieta i mężczyzna patrzą w kierunku wody , przytulając się do siebie .	3.33	NEUTRAL
8522	Dziewczyna z rękawicą na ręce biegnie po boisku z żółtą piłką w drugiej ręce .	Dziewczynka wskazuje palcami na złowioną przez chłopca dużą rybę .	0.67	NEUTRAL
8524	Mężczyzna w sportowym stroju i czapce z daszkiem trzyma rakietkę do tenisa , a obok niego leci piłka tenisowa .	Rakietka do tenisa jest trzymana przez mężczyznę w sportowym stroju i czapce z daszkiem , a obok niego leci piłka tenisowa .	5.0	ENTAILMENT
8525	Piłkarze na boisku patrzą na piłkę lecącą w stronę bramki .	Nad brzegiem wody , w pobliżu motorówki , stoją dwaj mężczyźni z wędkami .	0.17	NEUTRAL
8526	Dwie dziewczyny z warkoczykami i jedna dziewczyna z kolorowymi włosami siedzą na piasku w kostiumach kąpielowych .	Trzy uśmiechające się młode dziewczyny w strojach kąpielowych siedzą obok siebie na piasku .	3.5	NEUTRAL
8527	Ludzie spacerują i siedzą na plaży , a jedna z osób puszcza latawiec .	Ludzie spędzają czas na plaży w słoneczny dzień .	3.17	NEUTRAL
8528	Dużo ludzi siedzi .	Dużo ludzi siedzi przy zastawionych stolikach na przestronnej sali .	3.33	ENTAILMENT
8529	Drapieżny ptak siedzi na osłoniętej rękawicą dłoni mężczyzny .	Chłopiec w brązowej koszulce i spodenkach jedzie na rolkach .	0.0	NEUTRAL
8530	Mały samolot dymi , lecąc w powietrzu .	Człowiek w kasku jedzie po śniegu na skuterze śnieżnym .	0.17	NEUTRAL
8531	Człowiek w kapeluszu i kamizelce trzyma nad głową wiosło , płynąc w żółtym kajaku razem z ubranym w kamizelkę psem .	Chłopiec w spodenkach kąpielowych i dmuchanych rękawkach zjeżdża do basenu ze zjeżdżalni .	1.0	NEUTRAL
8532	Dwa czarne psy skaczą jednocześnie do basenu .	Skaczące do wody dziecko , które ubrane jest w pomarańczowe rękawki do pływania , jest obserwowane przez mężczyznę w basenie .	0.83	NEUTRAL
8533	Dwa czarne psy skaczą jednocześnie do basenu .	Dwa czarne psy nie wskakują do basenu , w którym pływa gumowa zabawka .	2.83	NEUTRAL
8534	Pies z piłką w pysku nie skacze w pobliżu ogrodzenia .	Pies z piłką w pysku skacze w pobliżu ogrodzenia .	4.33	CONTRADICTION
8536	Czterech mężczyzn w białych czapkach i fartuchach siedzi obok siebie na murku .	Czterech mężczyzn z długimi włosami siedzi obok siebie na murku .	3.83	NEUTRAL
8537	Dwoje ludzi unosi się ze spadochronem nad terenem wodnym .	Dwie osoby , każda ubrana w innym kolorze , lecą na czerwonej paralotni nad wodą .	2.83	NEUTRAL
8538	Żaden człowiek nie płynie z falą na desce windsurfingowej .	Kobieta w kombinezonie płynie na fali na desce przyczepionej do stóp .	2.83	NEUTRAL
8539	Chłopiec skacze w ubraniu do basenu , wyciągając ręce do dołu .	Kobieta w niebieskim kasku jedzie na rowerze obok samochodów .	0.0	NEUTRAL
8540	Dziewczynka trzyma przy twarzy aparat , zasłaniając obiektyw ręką .	Zdjęcie jest robione starym aparatem przez dziewczynkę .	3.17	NEUTRAL
8541	Żaden mężczyzna nie kuca wśród krzaków z aparatem fotograficznym , spoglądając przez obiektyw .	Kobieta siedząca na kanapie w pokoju patrzy w kierunku dziewczynki , która trzyma aparat fotograficzny .	0.83	NEUTRAL
8542	Dwa psy stojące w wodzie trzymają w pyskach okrągły przedmiot .	Dwa psy w wodzie jednocześnie trzymają w pyskach biało - niebieski przedmiot .	4.0	NEUTRAL
8543	Dwie kobiety siedzące naprzeciwko siebie piją z butelek .	Duży , brązowo - biały pies skacze przez przeszkodę niedaleko siatki .	0.0	NEUTRAL
8544	Chłopiec w niebieskiej kurtce biegnie po śniegu , trzymając deskę , a za nim biegnie pies .	Dwoje dzieci siedzi w małym czerwonym samochodzie na stacji benzynowej .	0.33	NEUTRAL
8545	Ktoś siedzi na plaży pod różowym parasolem .	Nad brzegiem wody kobieta w kostiumie kąpielowym wyciąga ręce w kierunku biegnącego obok dziecka .	0.33	NEUTRAL
8547	Pięć osób siedzi w rzędzie na barierce za zabytkowymi samochodami .	Dwaj mężczyźni w białych strojach grają na gitarach , klęcząc .	0.17	NEUTRAL
8548	Chłopak w luźnych ubraniach jedzie na rolkach po niskiej barierce , a trzech innych chłopaków przygląda mu się , siedząc na kamieniach .	Starszy mężczyzna w berecie i kurtce jedzie na rowerze po jezdni .	1.0	NEUTRAL
8549	Człowiek stoi do połowy w wodzie z wędką .	Człowiek nie stoi do połowy w wodzie z wędką .	4.17	CONTRADICTION
8550	Kobieta odpoczywa .	Kobieta siedzi na skórzanym fotelu w galerii handlowej i trzyma w ręku torby .	2.17	NEUTRAL
8552	Nikt nie zjeżdża na rolkach po poręczy koło schodów .	Człowiek w zielonej bluzie zjeżdża na rolkach po poręczy koło schodów .	3.0	CONTRADICTION
8553	Szary ptak stoi na kamieniu obok rwącej wody .	Smukły , szary ptak stoi na kamieniu obok rwącej wody .	4.33	ENTAILMENT
8555	Dziewczynka na rolkach , ubrana w kask i ochraniacze , siedzi na betonie .	Mały chłopiec gra na zabawkowej gitarze , mając przed sobą kolorowy , plastikowy mikrofon .	0.67	NEUTRAL
8557	Kilku mężczyzn gra na instrumentach dętych i perkusji pod oknami budynku .	Chłopak siedzi przy komputerze , patrząc na rudego kota .	0.5	NEUTRAL
8558	Uśmiechnięty mężczyzna w czapce z daszkiem płynie samotnie łodzią w pobliżu rosnących lilii .	Mężczyzna w łódce wiosłuje jednym wiosłem po wodzie .	2.33	NEUTRAL
8559	Mężczyzna o jasnych , długich włosach gra na gitarze elektrycznej .	Mężczyzna w eleganckim czarnym ubraniu stoi tuż za plecami mężczyzny , który gra na dudach .	1.67	NEUTRAL
8561	Mężczyzna i duży pies siedzą na ławce obok chodnika , po którym spacerują dalej ludzie .	Człowiek w kasku i kombinezonie jedzie na motocyklu , stojąc na siodełku .	0.17	NEUTRAL
8563	Mężczyzna z mikrofonem nie stoi na scenie obok mężczyzny w garniturze , który gra na skrzypcach .	Mężczyzna w koszuli we wzorki trzyma mikrofon , a drugi mężczyzna , ubrany w garnitur , gra na skrzypcach .	3.33	NEUTRAL
8565	Mężczyzna w niebieskim i chłopak w czerwonym stroju grają w hokeja na trawie .	Nikt nie gra w hokeja na trawie .	3.17	CONTRADICTION
8566	Skok na czerwonym quadzie jest wykonywany przez człowieka w kasku .	Mężczyzna w kasku i czarnej kurtce wykonuje skok , jadąc na quadzie .	3.67	NEUTRAL
8567	Kobieta w skąpym stroju przebija piłkę przez siatkę .	Umięśniony mężczyzna w czerwonych spodenkach podskakuje do góry blisko siatki .	1.33	NEUTRAL
8568	Czerech koszykarzy podskakuje pod koszem do piłki w czasie meczu .	Kobieta z laską i mężczyzna w kurtce i czapce siedzą na czerwonej ławce obok księgarni .	0.67	NEUTRAL
8569	Chłopiec i dziewczynka odbijają się na trampolinie .	Kobieta i dwóch mężczyzn , jeden w ciemnych okularach , pozują do zdjęcia .	0.5	NEUTRAL
8571	Mężczyzna w białych spodniach skacze przed siebie , wyginając tułów do tyłu , a czarny byk biegnie , kierując łeb w jego stronę .	Mężczyzna skacze , a byk biegnie .	3.33	NEUTRAL
8572	Grupa dzieci i kilku dorosłych stoi przed bramą .	Na zakręcie blisko bramy stoi grupa ludzi , w przeważającej większości dzieci .	3.67	ENTAILMENT
8573	Chłopiec w czarnej kurtce zeskakuje z dużego głazu .	Chłopiec w żółtej kurtce zeskakuje z dużego głazu .	3.83	NEUTRAL
8575	Uśmiechnięty chłopiec o jasnych włosach nie buja się na huśtawce .	Uśmiechnięty chłopiec o jasnych włosach buja się na huśtawce .	3.67	CONTRADICTION
8576	Kobieta w czerwonym stroju i czapce z białym piórem gra na flecie .	Skośnookie kobiety w czapkach z białym pióropuszem grają na instrumentach .	2.67	NEUTRAL
8577	Kobieta z deską snowboardową na nogach siedzi obok kobiety w sukience z opaską na głowie .	Młoda kobieta z kolorowymi bransoletkami na ręce siedzi obok kobiety w sukience z opaską na głowie .	3.17	NEUTRAL
8578	Żadna dziewczynka nie pływa w basenie z innymi dziećmi .	Dziewczynka o rudych włosach w zielonych okularach pływa w basenie z innymi dziećmi .	3.17	CONTRADICTION
8579	Mężczyzna z gipsem na prawej nodze siedzi na wózku inwalidzkim prowadzonym przez kobietę .	Człowiek jedzie sportowym motorem po krętej asfaltowej drodze .	0.33	NEUTRAL
8580	Dwie młode kobiety w kostiumach kąpielowych idą po piasku , jedna trzymająca ręce na biodrach , a druga na brzuchu .	Dwie młode kobiety w kostiumach kąpielowych , druga z rękoma na brzuchu , idą po piasku .	3.33	NEUTRAL
8581	Jasno ubarwiony pies pije wodę z kranu .	Pies , który jest jasno ubarwiony , pije wodę z kranu .	5.0	ENTAILMENT
8582	Dziewczynka patrzy na przedmiot .	Dziecko trzyma zabawkowy pistolet i patrzy w celownik .	1.83	NEUTRAL
8585	Ubrany w różowy strój mężczyzna z brodą stoi , trzymając zawieszoną na ramieniu gitarę .	Mężczyzna w białym stroju i czapce gra na gitarze na scenie .	1.83	NEUTRAL
8586	Sędzia z gwizdkiem patrzy w kierunku trzech małych chłopców grających w koszykówkę .	Na sali sportowej piłka do koszykówki jest trzymana przez dwóch chłopców , a ręce są wyciągane do góry przez trzeciego chłopca .	2.17	NEUTRAL
8587	Drapieżny ptak , który jest zaobrączkowany , unosi się nad trawą .	Ptak z zakrzywionym dziobem i obrączkami na nogach leci z rozłożonymi skrzydłami .	3.0	NEUTRAL
8588	Kobieta w czerwonym fartuchu i naszyjniku z kwiatów przygotowuje napój na straganie .	Dwóch chłopców huśta się na stojąco na huśtawce , a obok przechodzi mężczyzna bez koszulki .	0.17	NEUTRAL
8589	Mężczyzna przygotowuje na desce potrawę , a obok niego stoją miseczki z jedzeniem .	Kobieta w sportowym stroju patrzy w górę , mając między rękami piłkę do koszykówki .	0.17	NEUTRAL
8590	Osoba w czerwonej kurtce wykonuje skok z deską snowboardową .	Chłopak w pasiastej koszulce stoi wśród ludzi z telefonem komórkowym w ręce .	0.17	NEUTRAL
8591	Człowiek w niebieskim kapeluszu płynie niewielkim kajakiem po wodospadzie .	Mężczyzna w kasku płynie samotnie kajakiem po wzburzonej wodzie .	2.33	NEUTRAL
8592	Szary ptak z długim dziobem frunie nisko nad podobnymi ptakami nad brzegiem wody .	Trzy osoby stoją na jachcie zacumowanym przy pomoście .	0.17	NEUTRAL
8593	Kobieta w sportowym stroju patrzy w górę , mając między rękami piłkę do koszykówki .	Człowiek w spiczastym kapeluszu i maseczce na twarzy kieruje na wodzie kajakiem wypełnionym przedmiotami .	0.5	NEUTRAL
8594	Kobieta i mężczyzna siedzą przy stoliku , patrząc na siebie .	Kobieta i mężczyzna siedzą obok kobiety w sukience z opaską na głowie , patrząc na siebie .	3.33	ENTAILMENT
8595	Łabędź leci tuż nad powierzchnią wody .	Ptak frunie .	2.67	NEUTRAL
8596	Mężczyzna w czerwonej kurtce i krótkich spodenkach stoi w wodzie , trzymając w rękach linkę .	Mężczyzna w kasku i kamizelce odblaskowej stoi w płytkiej wodzie , trzymając linkę .	3.17	NEUTRAL
8598	Mały kudłaty pies siedzi na dywanie tuż obok kapcia w kształcie maskotki .	Człowiek na desce snowboardowej zjeżdża po poręczy wzdłuż schodów .	0.0	NEUTRAL
8599	Dwóch ratowników płynie pontonem w pochmurny dzień .	Dwóch ratowników płynie pontonem przed falą .	4.0	NEUTRAL
8601	Ptak ze skrzydłami , które są rozpostarte , unosi się nad wodą w pobliżu skał .	Ptak z rozpostartymi skrzydłami unosi się nad wodą w pobliżu skał .	4.83	ENTAILMENT
8602	Człowiek na desce snowboardowej zjeżdża po poręczy wzdłuż schodów .	Dwa delfiny wykonują jednocześnie skok nad wodą .	0.17	NEUTRAL
8604	Biały ptak z krzywą szyją i czarnymi nogami ląduje na wodzie .	Dziewczynka przystawia usta do pyszczka rudego kota siedzącego na ladzie .	0.0	NEUTRAL
8605	Duże psy , które są oznaczone numerami , biorą udział w wyścigu .	Jasnobrązowy pies z wywiniętym uchem biegnie po śniegu .	2.33	NEUTRAL
8607	Chłopiec strzela z łuku do tarczy umieszczonej pod drzewem .	Dziecko z pomarańczowym pasem uczestniczy w pokazie sztuki walki .	0.5	NEUTRAL
8609	Kobieta w jasnym stroju w czarne kropki śpiewa do mikrofonu .	Młoda kobieta śpiewa do mikrofonu , stojąc obok mężczyzny z gitarą , który jest uśmiechnięty .	3.17	NEUTRAL
8610	Chłopiec pływa w basenie , uśmiechając się .	Dziewczynka pływa w basenie , uśmiechając się .	3.33	NEUTRAL
8611	Szary ptak z długim , cienkim dziobem leci wśród zieleni .	Skrzydła są rozkładane przez małego ptaka z długim dziobem .	2.67	NEUTRAL
8612	Mężczyzna w niebieskiej koszuli trzyma przy ustach dłoń kobiety ubranej w bluzę , a obok siedzi mężczyzna w różowej bluzce .	Trzech mężczyzn stoi na pokładzie małej łodzi płynącej obok budynków .	0.5	NEUTRAL
8613	Ubrany na czarno mężczyzna w kominiarce gra na gitarze .	Człowiek w czarnym kombinezonie gra na gitarze .	4.0	NEUTRAL
8614	Biała kaczka z czerwoną plamą przy oku płynie niedaleko małego psa .	Biały ptak z czerwoną plamą na głowie i czarny pies płyną w mętnej wodzie .	3.5	NEUTRAL
8615	Kobieta w sportowym stroju patrzy w górę , mając między rękami piłkę do koszykówki .	Dwie długowłose kobiety spadają na podłogę , walcząc na ringu .	0.67	NEUTRAL
8616	Chłopiec w bluzce w paski i spodniach dresowych skacze z niebieskiej zjeżdżalni .	Pięć kaczek idzie po łące , a za nimi idzie pies .	0.0	NEUTRAL
8617	Osoba w kapeluszu stoi samotnie w wodzie i łowi ryby .	Człowiek stoi po kolana w rzece .	2.5	NEUTRAL
8618	Dziewczynka i dwóch chłopców jadą na dziecięcych rowerkach trójkołowych .	Mężczyzna szykuje się , by rzucić kulą na kręgielni .	0.17	NEUTRAL
8619	Biały pies unosi się w kierunku lecącej piłki .	Czarno - biały pies wspina się na tylnej łapie , a w jego kierunku leci piłka .	2.5	NEUTRAL
8620	Kobieta w fioletowej kurtce z kapturem na głowie nie idzie , prowadząc rower .	Kobieta w fioletowej kurtce z kapturem na głowie idzie , prowadząc rower .	4.33	CONTRADICTION
8621	Dziecko w czerwonej kurtce jedzie na łyżwach podtrzymywane przez drugą osobę .	Chłopiec w zimowym stroju jedzie na łyżwach podtrzymywany przez dorosłą osobę .	3.67	NEUTRAL
8622	Cztery osoby w skąpych strojach ścigają się na brązowych koniach na torze w pobliżu gór .	Człowiek w kapeluszu , obserwowany przez widownię , wykonuje akrobacje na galopującym koniu .	1.67	NEUTRAL
8623	Mężczyzna z ciemnymi włosami i wąsami opiera się o słup , stojąc z rozłożonymi rękami .	Mały chłopiec pcha wózek sklepowy tuż za przechodzącym mężczyzną .	0.33	NEUTRAL
8624	Mężczyzna w bluzie z kapturem stoi obok mężczyzny z butelką w ręku i z kartonem na głowie .	Mężczyzna w bluzie z kapturem nie stoi obok mężczyzny z butelką w ręku i z kartonem na głowie .	4.17	CONTRADICTION
8625	Siedzący mężczyzna gra na trąbce .	Mężczyzna w czarnym ubraniu siedzi przed dwoma mikrofonami , grając na trąbce .	3.33	ENTAILMENT
8626	Mężczyzna w czerwonej bluzce robi zdjęcie drugiemu mężczyźnie , otoczonemu przez kobiety w ozdobnych sukniach i piórach na głowach .	Zdjęcie jest robione przez mężczyznę drugiemu mężczyźnie , który stoi pośród kobiet w ozdobnych sukniach z pióropuszami na głowach .	4.67	NEUTRAL
8628	Publiczność i sędzia obserwują dwóch walczących na ringu mężczyzn w rękawicach bokserskich .	Bokser stoi , a drugi bokser skacze .	2.17	NEUTRAL
8629	Mały chłopiec kuca , trzymając za ogon dużego , sztucznego krokodyla .	Krokodyl z otwartą paszczą jest trzymany za ogon przez chłopca .	3.33	NEUTRAL
8630	Dwie osoby z deskami snowboardowymi siedzą na zboczu , które jest zaśnieżone , a inny człowiek zjeżdża po nim na nartach .	Kobieta z deską snowboardową na nogach siedzi na śniegowej górze w pobliżu innych znajdujących się tam osób .	2.67	NEUTRAL
8631	Chłopcy grają w piłkę .	Dziewczynki w czerwono - czarnych strojach grają na boisku w piłkę nożną .	1.0	NEUTRAL
8632	Dwie osoby skaczą na deskach snowboardowych nad śniegiem , a jedna osoba stoi obok .	Człowiek w niebieskim kasku stoi w pobliżu dwóch skaczących ze skoczni osób .	1.5	NEUTRAL
8633	Dwa czarne psy skaczą jednocześnie do basenu .	Dwa czarne psy nie skaczą jednocześnie do basenu .	3.83	CONTRADICTION
8634	Na chodniku pod budynkiem mężczyzna z maską na twarzy gra na bębnach , a stojący obok mężczyzna gra na gitarze .	Jeden mężczyzna gra na bębnach , a drugi mężczyzna gra na gitarze .	3.5	NEUTRAL
